what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318503466830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504216743
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1318504233152
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1318504233352
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1318504233443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504250771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504274247
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1318504275590
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1318504275756
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1318504275758
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1318504275790
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1318504275825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504275933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504277389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504279939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504289726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1318504289779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504291586
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1318504292080
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.gdb.ui",1318504292331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504738552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504749835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504765988
opened,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.LogCatView",1318504768646
opened,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.DeviceView",1318504768805
opened,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318504768931
opened,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.FileExplorerView",1318504768995
activated,perspective,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.Perspective",1318504769081
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.LogCatView",1318504769107
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.DeviceView",1318504782747
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.FileExplorerView",1318504830248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504881574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318504937816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505124440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505183428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505350578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505418692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505455624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505482537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505509449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505543588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505610881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505651778
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.DeviceView",1318505707211
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.FileExplorerView",1318505709274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505720539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505937459
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.DeviceView",1318505937468
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1318505940531
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318505940552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318505961196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506125016
activated,perspective,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.Perspective",1318506126648
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.DeviceView",1318506126671
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318506136564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506169357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506261366
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1318506264211
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318506264229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506284572
error,log,,,"Failed to load properties file for project 'HelloPanasonic'",1318506641237
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1318506641361
started,bundle,org.eclipse.m2e.core,1.0.0.20110607-2117,"org.eclipse.m2e.core",1318506646673
started,bundle,org.eclipse.sequoyah.android.cdt.build.ui,1.1.2.N20110726-1041,"org.eclipse.sequoyah.android.cdt.build.ui",1318506647489
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1318506647557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506647809
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1318506656766
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201106081058,"org.eclipse.cdt.debug.core",1318506656938
started,bundle,org.eclipse.cdt.debug.ui,7.1.0.201106081058,"org.eclipse.cdt.debug.ui",1318506656963
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1318506657004
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1318506657474
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1318506657887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506658015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506661008
started,bundle,org.eclipse.cdt.dsf,2.2.0.201106081058,"org.eclipse.cdt.dsf",1318506661287
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.0.201106081058,"org.eclipse.cdt.dsf.gdb",1318506661289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506661423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506696414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506699088
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1318506713182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506732482
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1318506856510
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318506856894
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318506857158
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318506857994
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1318506858075
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318506858372
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318506858492
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318506868824
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1318506869520
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1318506869585
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1318506869723
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1318506869795
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1318506870072
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1318506870082
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1318506870196
started,bundle,org.eclipse.emf.common,2.7.0.v20110605-0747,"org.eclipse.emf.common",1318506870251
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318506870571
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318506870615
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1318506872209
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1318506872671
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1318506872971
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1318506873014
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318506874075
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318506875967
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318506876026
started,bundle,org.eclipse.draw2d,3.7.0.v20110425-2050,"org.eclipse.draw2d",1318506878773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506943047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506944826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318506953672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318506966586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318507001026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1318507001105
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1318507036678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318507078718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318507080565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318507107372
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318507131251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318507139513
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1318507251202
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1318507251366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318507251472
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318507252617
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318507300120
